Male,Date,Clipped File Name,Timestamp Start,Timestamp End,Number of Motifs,Any motifs after .5 gap,Other notes
T235,2/19/2022,T235_February_19_2022_9,38m 33s,38m 35s,2,No,
T235,2/19/2022,T235_February_19_2022_10,38m 39s,38m 43s,4,No,
T235,2/19/2022,T235_February_19_2022_11,44m 57s,45m 2s,6,No,
T235,2/19/2022,T235_February_19_2022_12,45m 2s,45m 6s,4,No,questionable intro notes
T235,2/19/2022,T235_February_19_2022_13,45m 7s,45m 9s,2,No,
T235,2/19/2022,T235_February_19_2022_14,45m 16s,45m 19s,3,No,
T235,2/19/2022,T235_February_19_2022_15,45m 29s,45m 34s,5,No,questionable 3rd motif
T235,2/19/2022,T235_February_19_2022_16,50m 2s,50m 6s,5,Yes,There is a 6th motif after a .6 sec pause
T235,2/19/2022,T235_February_19_2022_17,50m 8s,50m 10s,2,No,
T235,2/19/2022,T235_February_19_2022_18,50m 10s,50m 12s,2,Yes,There is a 3rd motif after a .6 sec pause
T235,2/19/2022,T235_February_19_2022_19,50m 27s,50m 32s,6,No,
T235,2/19/2022,T235_February_19_2022_20,50m 37s,50m 41s,4,No,
T235,2/19/2022,T235_February_19_2022_21,50m 54s,50m 57s,4,No,
T235,2/19/2022,T235_February_19_2022_22,50m 58s,50m 59s,2,Yes,There is a 3rd motif after a .57 sec pause
T235,2/19/2022,T235_February_19_2022_23,51m 4s,51m 6s,2,No,
T235,2/19/2022,T235_February_19_2022_24,51m 7s,51m 9s,3,No,
T235,2/19/2022,T235_February_19_2022_25,51m 14s,51m 18s,4,No,questionable 2nd motif
T235,2/19/2022,T235_February_19_2022_26,52m 2s,52m 5s,2,No,
T235,2/19/2022,T235_February_19_2022_27,52m 5s,52m 7s,2,No,
T235,2/19/2022,T235_February_19_2022_28,52m 8s,52m 9s,2,No,
T235,2/19/2022,T235_February_19_2022_29,52m 10s,52m 13s,4,No,
T235,2/19/2022,T235_February_19_2022_30,52m 14s,52m 15s,2,No,
T235,2/19/2022,T235_February_19_2022_31,52m 42s,52m 48s,6,No,
T235,2/19/2022,T235_February_19_2022_32,52m 54s,52m 57s,3,Yes,There is a 4th motif after a .81 sec pause
T235,2/19/2022,T235_February_19_2022_33,53m 8s,53m 12s,5,No,
T235,2/19/2022,T235_February_19_2022_34,53m 13s,53m 15s,2,No,
T235,2/19/2022,T235_February_19_2022_35,53m 19s,53m 22s,3,No,
T235,2/19/2022,T235_February_19_2022_36,53m 38s,53m 42s,4,No,
T235,2/19/2022,T235_February_19_2022_37,53m 42s,53m 44s,3,Yes,There is a 4th motif after a .8 sec pause
T235,2/19/2022,T235_February_19_2022_38,53m 53s,53m 56s,3,Yes,There is a 4th motif after a .9 sec pause
T235,2/19/2022,T235_February_19_2022_39,53m 58s,54m 0s,2,No,
T235,2/19/2022,T235_February_19_2022_40,54m 28s,54m 33s,6,No,
T235,2/19/2022,T235_February_19_2022_41,54m 34s,54m 35s,2,Yes,There is a 3rd motif after a .53 sec pause
T235,2/19/2022,T235_February_19_2022_42,54m 37s,54m 38s,2,Yes,There is a 3rd motif after a .65 sec pause
T235,2/19/2022,T235_February_19_2022_43,54m 46s,54m 49s,3,Yes,There is a 4th motif after a .7 sec pause
T235,2/19/2022,T235_February_19_2022_44,54m 59s,55m 3s,4,No,
T235,2/19/2022,T235_February_19_2022_45,55m 3s,55m 5s,2,No,
T235,2/19/2022,T235_February_19_2022_46,55m 12s,55m 16s,4,Yes,There is a 5th motif after a .65 sec pause
T235,2/19/2022,T235_February_19_2022_47,55m 24s,55m 26s,3,No,
T235,2/19/2022,T235_February_19_2022_48,55m 27s,55m 29s,2,No,
T235,2/19/2022,T235_February_19_2022_49,55m 33s,55m 36s,3,No,
T235,2/19/2022,T235_February_19_2022_50,55m 37s,55m 38s,2,No,
T235,2/19/2022,T235_February_19_2022_51,56m 2s,56m 5s,4,No,
T235,2/19/2022,T235_February_19_2022_52,56m 6s,56m 8s,3,No,
T235,2/19/2022,T235_February_19_2022_53,56m 23s,56m 26s,3,No,
T235,2/19/2022,T235_February_19_2022_54,56m 41s,56m 47s,6,Yes,There is a 7th motif after a .6 sec pause
T235,2/19/2022,T235_February_19_2022_55,57m 20s,57m 25s,5,No,
T235,2/19/2022,T235_February_19_2022_56,57m 28s,57m 31s,4,No,
T235,2/19/2022,T235_February_19_2022_57,57m 39s,57m 42s,4,No,
T235,2/19/2022,T235_February_19_2022_58,57m 55s,57m 59s,4,No,
T235,2/19/2022,T235_February_19_2022_59,58m 27s,58m 32s,6,No,
T235,2/19/2022,T235_February_19_2022_60,58m 33s,58m 34s,2,No,
T235,2/19/2022,T235_February_19_2022_61,58m 35s,58m 37s,2,No,
T235,2/19/2022,T235_February_19_2022_62,58m 56s,59m 0s,4,No,
T235,2/19/2022,T235_February_19_2022_63,59m 0s,59m 2s,2,No,
T235,2/19/2022,T235_February_19_2022_64,59m 6s,59m 9s,2,Yes,There is a 3rd motif after a .52 sec pause
T235,2/19/2022,T235_February_19_2022_65,59m 31s,59m 37s,6,Yes,There is a 7th motif after a .76 sec pause
T235_misc_motifs,2/19/2022,NA,NA,NA,25,NA,
T229,7/2/2022,T229_July_02_2022_1,2h 0m 9s,2h 0m 12s,2,No,
T229,7/2/2022,T229_July_02_2022_2,2h 0m 52s,2h 0m 57s,4,No,
T229,7/2/2022,T229_July_02_2022_3,2h 1m 33s,2h 1m 38s,3,Yes,There are 3 motifs after a .59 sec pause
T229,7/2/2022,T229_July_02_2022_4,2h 3m 16s,2h 3m 19s,2,No,
T229,7/2/2022,T229_July_02_2022_5,2h 3m 20s,2h 3m 23s,2,No,
T229,7/2/2022,T229_July_02_2022_6,2h 4m 44s,2h 4m 51s,5,No,
T229,7/2/2022,T229_July_02_2022_7,2h 5m 3s,2h 5m 6s,2,No,
T229,7/2/2022,T229_July_02_2022_8,2h 5m 8s,2h 5m 11s,2,No,
T229,7/2/2022,T229_July_02_2022_9,2h 5m 25s,2h 5m 29s,4,Yes,There is a 5th motif after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_10,2h 5m 48s,2h 5m 52s,3,Yes,There is a 4th motif after a .65 sec pause
T229,7/2/2022,T229_July_02_2022_11,2h 5m 58s,2h 6m 0s,2,No,
T229,7/2/2022,T229_July_02_2022_12,2h 6m 18s,2h 6m 23s,4,Yes,There is a 5th motif after a .57 sec pause
T229,7/2/2022,T229_July_02_2022_13,2h 6m 26s,2h 6m 29s,3,No,
T229,7/2/2022,T229_July_02_2022_14,2h 7m 5s,2h 7m 10s,5,Yes,There is a 6th motif after a .96 sec pause
T229,7/2/2022,T229_July_02_2022_15,2h 7m 14s,2h 7m 16s,2,No,
T229,7/2/2022,T229_July_02_2022_16,2h 7m 29s,2h 7m 33s,3,Yes,There is a 4th motif after a .62 sec pause
T229,7/2/2022,T229_July_02_2022_17,2h 7m 47s,2h 7m 50s,2,No,partial 3rd motif
T229,7/2/2022,T229_July_02_2022_18,2h 8m 7s,2h 8m 10s,3,No,
T229,7/2/2022,T229_July_02_2022_19,2h 9m 23s,2h 9m 26s,3,No,
T229,7/2/2022,T229_July_02_2022_20,2h 9m 38s,2h 9m 41s,3,Yes,There is a 4th motif after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_21,2h 9m 48s,2h 9m 50s,2,No,
T229,7/2/2022,T229_July_02_2022_22,2h 9m 51s,2h 9m 53s,2,Yes,There is a 3rd motif after a .82 sec pause
T229,7/2/2022,T229_July_02_2022_23,2h 10m 32s,2h 10m 36s,4,Yes,There is a 5th motif after a .74 sec pause
T229,7/2/2022,T229_July_02_2022_24,2h 11m 30s,2h 11m 34s,3,No,
T229,7/2/2022,T229_July_02_2022_25,2h 11m 34s,2h 11m 36s,2,No,
T229,7/2/2022,T229_July_02_2022_26,2h 11m 37s,2h 11m 41s,3,No,
T229,7/2/2022,T229_July_02_2022_27,2h 11m 57s,2h 12m 2s,4,No,
T229,7/2/2022,T229_July_02_2022_28,2h 12m 43s,2h 12m 45s,2,No,
T229,7/2/2022,T229_July_02_2022_29,2h 12m 46s,2h 12m 50s,3,No,
T229,7/2/2022,T229_July_02_2022_30,2h 13m 12s,2h 13m 16s,4,Yes,There are 2 additional motifs after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_31,2h 14m 19s,2h 14m 23s,4,Yes,There are 2 additional motifs after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_32,2h 14m 32s,2h 14m 35s,3,No,
T229,7/2/2022,T229_July_02_2022_33,2h 14m 51s,2h 14m 56s,4,No,
T229,7/2/2022,T229_July_02_2022_34,2h 15m 7s,2h 15m 10s,3,No,
T229,7/2/2022,T229_July_02_2022_35,2h 15m 12s,2h 15m 14s,2,No,
T229,7/2/2022,T229_July_02_2022_36,2h 15m 30s,2h 15m 34s,4,Yes,There are 2 additional motifs after a .73 sec pause
T229,7/2/2022,T229_July_02_2022_37,2h 16m 13s,2h 16m 18s,4,Yes,There is a 5th motif after a .82 sec pause
T229,7/2/2022,T229_July_02_2022_38,2h 16m 29s,2h 16m 32s,3,Yes,There is a 4th motif after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_39,2h 16m 46s,2h 16m 50s,3,No,
T229,7/2/2022,T229_July_02_2022_40,2h 17m 24s,2h 17m 32s,6,No,
T229,7/2/2022,T229_July_02_2022_41,2h 17m 49s,2h 17m 57s,6,No,
T229,7/2/2022,T229_July_02_2022_42,2h 18m 0s,2h 18m 3s,3,No,
T229,7/2/2022,T229_July_02_2022_43,2h 18m 19s,2h 18m 24s,4,No,
T229,7/2/2022,T229_July_02_2022_44,2h 18m 35s,2h 18m 39s,3,Yes,There is a 4th motif after a >1 sec pause
T229,7/2/2022,T229_July_02_2022_45,2h 18m 44s,2h 18m 48s,3,No,
T229,7/2/2022,T229_July_02_2022_46,2h 19m 26s,2h 19m 33s,5,No,
T229,7/2/2022,T229_July_02_2022_47,2h 19m 44s,2h 19m 48s,3,Yes,There is a 4th motif after a .57 sec pause
T229,7/2/2022,T229_July_02_2022_48,2h 19m 55s,2h 19m 59s,3,Yes,There is a 4th motif after a .75 sec pause
T229,7/2/2022,T229_July_02_2022_49,2h 20m 46s,2h 20m 51s,4,No,
T229,7/2/2022,T229_July_02_2022_50,2h 22m 9s,2h 22m 14s,4,Yes,There is a 5th motif after a .82 sec pause
T229,7/2/2022,T229_July_02_2022_51,2h 22m 26s,2h 22m 31s,4,No,
T229,7/2/2022,T229_July_02_2022_52,2h 22m 43s,2h 22m 46s,2,Yes,There is a 3rd motif after a >1 sec pause
T229_misc_motifs,7/2/2022,NA,NA,NA,32,NA,
T237,2/27/2022,T237_February_27_2022_1,29m 54s,30m 2s,6,No,
T237,2/27/2022,T237_February_27_2022_2,30m 7s,30m 14s,7,No,
T237,2/27/2022,T237_February_27_2022_3,30m 9s,30m 22s,3,No,
T237,2/27/2022,T237_February_27_2022_4,30m 23s,30m 26s,3,No,
T237,2/27/2022,T237_February_27_2022_5,30m 31s,30m 33s,2,No,
T237,2/27/2022,T237_February_27_2022_6,30m 35s,30m 39s,4,No,
T237,2/27/2022,T237_February_27_2022_7,34m 26s,34m 21s,5,No,
T237,2/27/2022,T237_February_27_2022_8,34m 23s,34m 27s,4,No,
T237,2/27/2022,T237_February_27_2022_9,35m 29s,35m 37s,8,No,
T237,2/27/2022,T237_February_27_2022_10,35m 38s,35m 43s,4,No,partial 5th motif
T237,2/27/2022,T237_February_27_2022_11,35m 46s,35m 48s,2,No,
T237,2/27/2022,T237_February_27_2022_12,36m 44s,36m 49s,5,No,
T237,2/27/2022,T237_February_27_2022_13,37m 54s,37m 58s,4,No,
T237,2/27/2022,T237_February_27_2022_14,38m 0s,38m 3s,3,No,
T237,2/27/2022,T237_February_27_2022_15,38m 39s,38m 43s,3,No,
T237,2/27/2022,T237_February_27_2022_16,38m 43s,38m 46s,3,No,
T237,2/27/2022,T237_February_27_2022_17,38m 47s,38m 50s,3,No,
T237,2/27/2022,T237_February_27_2022_18,41m 23s,41m 30s,6,No,
T237,2/27/2022,T237_February_27_2022_19,41m 30s,41m 32s,2,Yes,There is a 3rd motif after a .82 sec pause
T237,2/27/2022,T237_February_27_2022_20,55m 47s,55m 50s,3,No,
T237,2/27/2022,T237_February_27_2022_21,55m 51s,55m 53s,2,No,
T237,2/27/2022,T237_February_27_2022_22,58m 28s,58m 33s,4,No,partial 5th motif
T237,2/27/2022,T237_February_27_2022_23,58m 50s,58m 53s,3,Yes,There is a 4th motif after a >1 sec pause
T237_misc_motifs,2/27/2022,NA,NA,NA,6,NA,
T243,7/18/2022,T243_July_18_2022_1,1h 59m 44s,1h 59m 47s,3,No,
T243,7/18/2022,T243_July_18_2022_2,2h 2m 13s,2h 2m 23s,11,No,
T243,7/18/2022,T243_July_18_2022_3,2h 2m 28s,2h 2m 34s,6,No,
T243,7/18/2022,T243_July_18_2022_4,2h 7m 7s,2h 7m 10s,3,Yes,There are 6 motifs after a .56 sec pause
T243,7/18/2022,T243_July_18_2022_5,2h 7m 20s,2h 7m 22s,2,No,
T243,7/18/2022,T243_July_18_2022_6,2h 10m 49s,2h 10m 57s,8,Yes,There is a 9th motif after a .87 sec pause
T243,7/18/2022,T243_July_18_2022_7,2h 11m 19s,2h 11m 21s,3,Yes,There is a 4th motif after a .55 sec pause
T243,7/18/2022,T243_July_18_2022_8,2h 12m 31s,2h 12m 34s,4,Yes,There is a 5th motif after a .82 sec pause
T243,7/18/2022,T243_July_18_2022_9,2h 12m 36s,2h 12m 38s,2,Yes,There is a 3rd motif after a .57 sec pause
T243,7/18/2022,T243_July_18_2022_10,2h 14m 31s,2h 14m 33s,2,Yes,There are 5 motifs after a >1 sec pause
T243,7/18/2022,T243_July_18_2022_11,2h 16m 3s,2h 16m 7s,4,Yes,There are 2 additional motifs after a >1 sec pause
T243,7/18/2022,T243_July_18_2022_12,2h 24m 13s,2h 24m 17s,4,Yes,There are 3 motifs after a .56 sec pause
T243,7/18/2022,T243_July_18_2022_13,2h 25m 0s,2h 25m 4s,3,No,
T243,7/18/2022,T243_July_18_2022_14,2h 25m 28s,2h 25m 31s,3,No,
T243_misc_motifs,7/18/2022,NA,NA,NA,24,NA,
T236,6/6/2022,T236_June_06_2022_1,1h 59m 6s,1h 59m 8s,3,No,
T236,6/6/2022,T236_June_06_2022_2,1h 59m 9s,1h 59m 11s,3,No,
T236,6/6/2022,T236_June_06_2022_3,1h 59m 13s,1h 59m 14s,2,Yes,There is a 3rd motif after a .85 sec pause
T236,6/6/2022,T236_June_06_2022_4,1h 59m 17s,1h 59m 19s,2,No,
T236,6/6/2022,T236_June_06_2022_5,1h 59m 28s,1h 59m 30s,2,No,
T236,6/6/2022,T236_June_06_2022_6,1h 59m 32s,1h 59m 34s,2,No,
